project,commit,coveredClass,coveredClassPath,isSusFlaky,sm_dates,sm_randoms,sm_io,sm_collections,sm_threads,sm_networks,sm_lines,sm_doi,sm_cc
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$DefaultStoreFlusher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/DefaultStoreFlusher.java,0,0,0,0,0,0,0,53,1,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.executor$EventType,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/executor/EventType.java,0,0,0,0,0,0,0,299,1,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.querymatcher$UserScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/UserScanQueryMatcher.java,0,0,0,0,0,0,0,248,1,21
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.mob$MobStoreEngine,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/mob/MobStoreEngine.java,0,0,0,0,0,0,0,17,2,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$FileArchiverNotifierImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/FileArchiverNotifierImpl.java,0,0,0,0,2,4,0,563,0,40
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.procedure$DeleteNamespaceProcedure,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/DeleteNamespaceProcedure.java,0,0,0,0,0,0,0,219,3,11
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.replication.regionserver$HFileReplicator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/HFileReplicator.java,0,0,0,0,0,0,0,331,0,15
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.ipc$NettyRpcServerPreambleHandler,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcServerPreambleHandler.java,0,0,0,0,0,0,0,29,1,1
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$FileArchiverNotifierFactoryImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/FileArchiverNotifierFactoryImpl.java,0,0,0,0,0,0,0,79,0,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$CellFlatMap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellFlatMap.java,0,0,0,0,0,0,0,478,0,22
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$RegionSizeStoreFactory,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionSizeStoreFactory.java,0,0,0,0,0,0,0,13,0,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$StoreFileReader,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileReader.java,0,0,0,0,0,0,0,635,0,38
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.replication.regionserver$WALEntryStream,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/WALEntryStream.java,0,0,0,2,0,0,0,381,0,28
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.io.hfile.bucket$ByteBufferIOEngine,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/ByteBufferIOEngine.java,0,0,0,0,0,0,0,92,0,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.ipc$NettyRpcServerResponseEncoder,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcServerResponseEncoder.java,0,0,0,0,0,0,0,24,1,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.wal$CombinedAsyncWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/CombinedAsyncWriter.java,0,0,0,0,0,0,0,59,0,5
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.compactions$ExploringCompactionPolicy,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/ExploringCompactionPolicy.java,0,0,0,0,0,0,0,137,3,13
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.ipc$MetricsHBaseServerWrapperImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerWrapperImpl.java,0,0,0,0,0,0,0,172,0,20
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.monitoring$MonitoredTaskImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/monitoring/MonitoredTaskImpl.java,0,0,0,0,2,0,0,243,0,7
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.replication$VerifyWALEntriesReplicationEndpoint,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/VerifyWALEntriesReplicationEndpoint.java,0,0,0,0,0,0,0,51,2,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master$MetricsSnapshot,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MetricsSnapshot.java,0,0,0,0,0,0,0,31,0,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$RegionSizeReportingChore,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionSizeReportingChore.java,0,0,0,0,0,0,0,116,1,5
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilter.java,0,0,0,0,0,0,0,167,1,9
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$SegmentFactory,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SegmentFactory.java,0,0,0,0,0,0,0,128,0,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.balancer$StochasticLoadBalancer,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/StochasticLoadBalancer.java,0,4,0,0,1,0,0,1631,1,121
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.procedure$ModifyNamespaceProcedure,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ModifyNamespaceProcedure.java,0,0,0,0,0,0,0,157,3,6
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$CSLMImmutableSegment,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CSLMImmutableSegment.java,0,0,0,0,0,0,0,27,2,1
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$MetricsRegionWrapperImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionWrapperImpl.java,0,0,0,0,0,0,0,264,0,13
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.cleaner$ReplicationBarrierCleaner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/cleaner/ReplicationBarrierCleaner.java,0,0,0,0,0,0,0,119,1,13
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$FlushNonSloppyStoresFirstPolicy,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushNonSloppyStoresFirstPolicy.java,0,0,0,0,0,0,0,42,3,8
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.balancer$BalancerChore,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/BalancerChore.java,0,0,0,0,0,0,0,19,1,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.assignment$RegionStates,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionStates.java,0,0,0,0,1,0,0,749,0,62
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master$CatalogJanitor,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/CatalogJanitor.java,0,0,0,0,0,0,0,402,1,31
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.replication.regionserver$ReplicationStatus,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationStatus.java,0,0,0,0,0,0,0,111,0,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$SnapshotQuotaObserverChore,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/SnapshotQuotaObserverChore.java,0,0,0,0,0,0,0,266,1,15
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.security.visibility.expression$Operator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/Operator.java,0,0,0,0,0,0,0,13,1,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.procedure$InitMetaProcedure,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/InitMetaProcedure.java,0,0,0,0,0,0,0,118,3,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.wal$SecureProtobufLogWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SecureProtobufLogWriter.java,0,0,0,0,0,0,0,19,2,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master$MetricsMasterFileSystem,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterFileSystem.java,0,0,0,0,0,0,0,27,0,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$MemStoreCompactionStrategy,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreCompactionStrategy.java,0,0,0,0,0,0,0,79,0,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.procedure.flush$FlushTableSubprocedure,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/flush/FlushTableSubprocedure.java,0,0,0,0,0,2,0,101,1,3
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.wal$SyncFuture,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SyncFuture.java,0,0,0,0,0,3,0,122,0,8
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$RpcThrottleStorage,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RpcThrottleStorage.java,0,0,0,0,0,0,0,35,0,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$ScannerIdGenerator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScannerIdGenerator.java,0,0,0,0,0,0,0,21,0,1
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.wal$WALEdit,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALEdit.java,0,0,0,0,0,0,0,310,0,14
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.wal$ProtobufLogWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/ProtobufLogWriter.java,0,0,0,0,0,0,0,87,1,8
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.util$HashedBytes,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/HashedBytes.java,0,0,0,0,0,0,0,33,0,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.coprocessor$MultiRowMutationEndpoint,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/MultiRowMutationEndpoint.java,0,0,0,0,1,0,0,70,1,5
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.backup$FailedArchiveException,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/backup/FailedArchiveException.java,0,0,0,0,0,0,0,19,2,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.protobuf$ReplicationProtbufUtil,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/protobuf/ReplicationProtbufUtil.java,0,0,0,0,0,0,0,135,0,9
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master$TableStateManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/TableStateManager.java,0,0,0,2,0,0,0,326,0,20
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$HStoreFile,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStoreFile.java,0,0,0,0,2,0,0,555,0,21
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.io.hfile$CacheStats,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheStats.java,0,0,0,0,0,0,0,460,0,13
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.replication$ClusterMarkingEntryFilter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/ClusterMarkingEntryFilter.java,0,0,0,0,0,0,0,31,0,2
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.quotas$UserQuotaState,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/UserQuotaState.java,0,0,0,0,0,0,0,165,1,18
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.master.balancer$RegionLocationFinder,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/RegionLocationFinder.java,0,0,0,0,0,2,0,266,0,19
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.ipc$SimpleServerCall,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleServerCall.java,0,0,0,0,0,0,0,37,1,0
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.coprocessor$CoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/CoprocessorHost.java,0,0,0,0,1,5,0,624,0,39
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.security.token$ZKSecretWatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/ZKSecretWatcher.java,0,0,0,0,0,0,0,199,1,8
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver.throttle$PressureAwareFlushThroughputController,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/throttle/PressureAwareFlushThroughputController.java,0,0,0,0,0,0,0,96,2,3
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$StripeStoreFileManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StripeStoreFileManager.java,0,0,0,0,2,0,0,1020,0,100
hbase,896b47381292ae44daa7c5880cefc09dda8a67e3,org.apache.hadoop.hbase.regionserver$AbstractMultiFileWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/AbstractMultiFileWriter.java,0,0,0,0,1,0,0,102,0,8
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.zookeeper$MasterMaintenanceModeTracker,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/MasterMaintenanceModeTracker.java,0,0,0,0,0,0,0,51,1,1
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$ConnectionImplementation,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionImplementation.java,0,1,0,0,0,1,0,1899,0,107
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$KeyValueHeap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,0,0,0,0,0,0,0,403,2,33
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$HRegionFileSystem,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystem.java,0,0,0,4,0,1,0,1131,0,74
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$StoreScanner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,0,0,0,1,0,0,0,1070,2,87
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client.locking$EntityLock,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/client/locking/EntityLock.java,0,0,0,0,0,1,0,196,0,13
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterBase,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterBase.java,0,0,0,0,0,0,0,43,0,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$ImmutableSegment,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ImmutableSegment.java,0,0,0,0,0,0,0,214,1,7
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver.handler$OpenPriorityRegionHandler,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/OpenPriorityRegionHandler.java,0,0,0,0,0,0,0,6,2,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.master$TableNamespaceManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/TableNamespaceManager.java,0,0,0,1,0,1,0,293,0,24
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.io.hfile$CacheConfig,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfig.java,0,0,0,0,0,0,0,671,0,25
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver.compactions$Compactor,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/Compactor.java,0,0,0,0,0,0,0,456,0,32
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.ipc$SimpleRpcScheduler,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java,0,0,0,0,0,0,0,191,1,11
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$HTableMultiplexer,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/HTableMultiplexer.java,0,0,0,0,1,2,0,597,0,29
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.io.hfile$BlockCachesIterator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/BlockCachesIterator.java,0,0,0,0,0,0,0,28,0,2
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.ipc$ServerCall,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/ServerCall.java,0,0,0,0,0,0,0,472,0,24
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.wal$WALKey,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALKey.java,0,0,0,0,1,0,0,556,0,25
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.backup$HFileArchiver,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/backup/HFileArchiver.java,0,0,0,0,3,0,0,635,0,40
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$StoreFileInfo,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileInfo.java,0,0,0,0,0,0,0,535,0,40
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$RetriesExhaustedWithDetailsException,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetriesExhaustedWithDetailsException.java,0,0,0,0,0,0,0,130,3,11
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.master$MasterWalManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterWalManager.java,0,0,0,0,4,3,0,292,0,23
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver.querymatcher$MinorCompactionScanQueryMatcher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/MinorCompactionScanQueryMatcher.java,0,0,0,0,0,0,0,31,2,4
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.replication$BulkLoadCellFilter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/replication/BulkLoadCellFilter.java,0,0,0,0,0,0,0,46,0,4
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$MetricsRegion,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegion.java,0,0,0,0,0,0,0,46,0,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.master.locking$LockManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/locking/LockManager.java,0,0,0,0,0,0,0,227,0,9
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.util$ShutdownHookManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/ShutdownHookManager.java,0,0,0,0,0,0,0,69,0,1
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$StoreFlusher,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFlusher.java,0,0,0,0,0,0,0,113,0,9
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$Append,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Append.java,0,0,0,0,0,0,0,129,3,2
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$NoncedRegionServerCallable,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/NoncedRegionServerCallable.java,0,0,0,0,0,0,0,21,2,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.executor$ExecutorService,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/executor/ExecutorService.java,0,0,0,0,0,2,0,273,0,15
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.quotas$MasterQuotaManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,0,0,0,5,0,0,0,434,0,32
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$BaseRowProcessor,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/BaseRowProcessor.java,0,1,0,0,0,0,0,33,0,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$Segment,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Segment.java,0,0,0,0,1,0,0,305,0,10
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$MetricsTableWrapperAggregateImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsTableWrapperAggregateImpl.java,0,0,0,0,0,0,0,185,0,13
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$ScanType,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanType.java,0,0,0,0,0,0,0,4,1,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver.wal$MetricsWAL,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/MetricsWAL.java,0,0,0,0,0,4,0,43,1,2
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.master.normalizer$RegionNormalizerChore,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/normalizer/RegionNormalizerChore.java,0,0,0,0,0,0,0,19,1,0
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client.locking$LockServiceClient,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/client/locking/LockServiceClient.java,0,0,0,0,0,0,0,62,0,4
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$AsyncRpcRetryingCaller,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java,0,0,0,0,0,0,0,112,0,7
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$TableState,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableState.java,0,0,0,0,0,0,0,189,0,8
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.mob$MobCacheConfig,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/mob/MobCacheConfig.java,0,0,0,0,0,0,0,33,1,1
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.favored$FavoredNodesManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/favored/FavoredNodesManager.java,0,0,0,0,0,0,0,229,0,23
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.regionserver$HRegionServer,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,0,0,0,0,2,14,4,3447,1,275
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.procedure$Procedure,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/Procedure.java,0,0,0,0,0,2,0,341,0,8
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.coprocessor$ObserverContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/ObserverContext.java,0,0,0,0,0,0,0,112,0,2
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$OperationWithAttributes,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/OperationWithAttributes.java,0,0,0,0,2,0,0,80,1,8
hbase,23ea2c36f52283631ce665e04f2af433fc25ae55,org.apache.hadoop.hbase.client$RetriesExhaustedException,hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetriesExhaustedException.java,0,1,0,0,0,0,0,82,2,2
